Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,,,,,,1113.78304185271,1237.563579250300,1236.4196643446500,1364.0659775421900,1304.340671949890,1382.5376307223100,1455.8875762271000,1906.9714876845500,2916.1302726930000,6923.2218279707100,7228.0403727851600,8461.889581833110,9917.301470041380,10715.176536586300,14945.841092124900,25422.03918902150,21828.12245135090,20693.8249109432,18129.243903992900,17337.026476160500,15699.574777514300,10214.028491281900,11594.567540659500,11009.25738500710,11872.725165775500,13607.890273189400,13905.168336633200,15274.66770750470,14575.574586243600,14120.95255839280,15933.452828182300,16793.391231302700,16660.147627396700,12694.14895744270,14101.172849724400,18012.502194895300,16472.003294821500,16850.39407908170,18560.503501622400,21902.027117646500,26105.42202905710,30979.962842735400,32663.392371141500,37934.676448101800,27956.00514262570,35270.64213906580,47055.9606432031,47739.55769315630,44740.859424435600,41725.86752201560,31164.036252846900,27158.405653572400,28571.608291418900,31628.476256600800,31085.961925590100,27442.953827940100,31722.660137158800
Bulgaria,,,,,,,,,,,,,,,,,,,,,2238.8029578657400,2234.8148157312500,2169.0040108968300,1852.8134344280200,1963.5726761827300,1914.550646587940,2260.427281154500,3132.30136036246,2511.3930625948900,2477.0208179595900,2366.5298212861400,1267.7343754148500,1211.980878109310,1278.2471734610700,1148.4943993817000,2258.2860178759700,1470.1037033100400,1361.3923860059000,1820.405094248960,1659.7183459552500,1621.2429608024700,1770.913533947470,2092.9576938761100,2719.497656070580,3389.707048831010,3899.9076377401700,4523.050832980600,5885.104347818360,7265.735496829980,6988.233324680950,6853.002853886700,7849.1652827443200,7432.478765680710,7681.934619958820,7901.785876393820,7074.681023250590,7569.478814767600,8366.293221457480,9446.70077185518,9879.268533133170,10079.203381220300,11634.971018224400
Burkina Faso,68.42473440062480,71.55818009243690,76.5205493145429,78.3721958330329,80.47271812073840,81.72505232479240,82.54568400655700,84.36307020394780,84.73293715530710,86.5202091318264,81.50001460107610,84.28782858432070,99.32674697369090,113.7803414339820,124.35889643063700,152.72799677491200,155.6490568638910,176.78335096343900,225.94151781440200,262.0760096421590,282.6858500962090,254.23046874077200,245.09449089523000,217.9946023634520,193.84327313825300,200.8943517994000,256.7624806875440,291.1316166535480,313.0615913827820,304.8535208758400,351.97923352178100,346.4105958883260,361.04687562739100,334.94323699718200,193.07028019526200,235.8321505534850,249.36055885540300,229.49294931301400,255.71823666288300,300.4217238961090,255.71868725732000,267.09759962902400,294.66538854659200,374.6273579704730,418.37666028192,457.9334307633830,473.4498681663340,535.0622794515360,643.4045810230360,624.1751645445830,647.8360955378820,751.1727704110050,758.0004269724040,787.4694383090850,792.8462374252710,653.3272681394710,688.2506962581950,734.9962679605300,804.5005378215170,796.1152068276750,857.9327296502250,918.1525819214610
Burundi,70.05190989751330,71.16718820882350,73.43533082013680,78.51462075498180,86.16154951339790,51.381881257869300,52.18255169808480,54.80644312077220,54.90076207771810,55.714933902958200,69.76938418271870,71.62670983407540,69.13961473267610,84.41878205223290,94.6853995371613,113.75315611957800,118.91493305873400,142.05298389329,154.51627329941900,193.14996391638900,221.23194178780300,227.12812002912600,231.34369384717800,240.7817031839530,213.616841365552,242.0585038101680,245.9153274962740,225.07147578873500,209.4148608437880,209.8944126054310,208.14667889906300,209.77801100678300,190.48887993529600,161.8875250258720,156.81238097972500,167.09888784603600,143.40232377252100,158.91466988048700,144.49301730248700,128.9389186897210,136.4639708003400,134.36342691762300,123.11753614108700,113.5672513088750,128.33670281090500,151.68156634300200,167.37646250499400,172.49559664894100,198.35285173636700,212.13705721999700,234.2355388776350,249.5779793668010,252.3624695864510,256.9736979308500,274.8578362317880,305.5111440994760,251.65147722752900,250.51460073269500,238.03430955471800,223.86287570770900,233.83751030666900,236.79541416509500
Cabo Verde,,,,,,,,,,,,,,,,,,,,,501.1374944925310,483.12692550087300,477.9392565180560,461.23999709149800,431.23755482269200,441.90662888927,602.1584963330980,732.5632731235020,811.398338220041,807.5623923792740,908.0881284144220,923.7442807877880,1003.9295410917200,1339.7295767669200,1080.1565646159800,1261.103098033360,1269.1205772329600,1213.6328637989000,1265.1978495826000,1408.9862032147900,1259.3530672440200,1292.2265115219500,1401.8910729764900,1809.110029847680,2024.2663812933800,2099.1484170858200,2361.3801011542300,3186.7799346702300,3721.2199928457300,3517.4301555883000,3378.323433457610,3740.3741026994700,3447.483100073870,3616.035569689320,3588.625584184060,3043.03138156811,3131.0175981757200,3292.6335033579800,3616.4606660431400,3603.775240584630,3064.272388428200,3445.756536209990
Cambodia,111.34244081200700,109.46035024977400,109.48117016316800,117.82345020233500,123.64592535563000,134.3042796434230,138.84297549347700,144.01177845424400,157.19013934843100,142.26520365879200,102.67896149833300,135.84878528807900,69.23329892892350,94.3585944998677,78.112035111392,,,,,,,,,,,,,,,,,,,254.1166348293010,270.5429401063770,322.93157543526300,319.28631355403700,304.7647688456550,268.99037219764700,295.90317837403100,300.6136790104620,321.1502236422030,338.9874772921970,362.33548217979700,408.5136387617350,474.1111920710790,539.7503289077440,631.5252575926800,745.6091269575230,738.0547312494430,785.5026670578220,882.2756139866040,950.8803459936950,1013.4205355013600,1093.4959757390800,1162.9049948940200,1269.5914989524600,1385.2600661611500,1512.1269888938400,1643.1213887653900,1547.5113876442400,1590.9566595730900
Cameroon,118.64314515237500,123.51480812138400,128.59463717155800,130.17527422277400,137.62976406685700,141.00251500175000,144.01536525703700,154.67789071490700,168.70214877646100,173.12171761368100,176.57370922057600,184.90347579035300,218.17605362504200,269.5922959907520,297.686036001171,383.44054689943500,378.12362159242400,430.38139934694000,574.1663894979570,707.5442895522910,774.1852433959110,743.7601603598810,721.2163069366800,726.5059551593920,749.3390661628960,848.4732795233120,1140.5971821824500,1216.064467374210,1104.7937530729600,963.8326781210550,1045.3643619484400,975.4719488924130,965.7807389440410,1257.9057091906700,672.8486879840330,798.8813102159750,794.0511615952600,752.1698237342420,767.3403603123170,765.3103315319050,681.1020429612030,687.6481343936220,759.1118513914540,950.5648637000680,1090.7853320111300,1100.1749261774400,1147.4365999036000,1277.5168070735700,1439.5478041268000,1411.4745719271400,1352.302274506380,1465.1457881770800,1403.522915217830,1527.7512566795400,1604.2140347918700,1382.509790024100,1413.2559568153000,1469.4474998072400,1585.240534455460,1533.0956880778900,1537.1302183277400,1661.7021052703200
Canada,2259.2942854988100,2240.43303945853,2268.585346079080,2374.4984476488300,2555.111146013090,2770.3618040814500,3047.106147079580,3217.159293607950,3462.6788719579400,3763.9533793841600,4121.93281373693,4520.162878125700,5089.58790204876,5838.660894340140,7033.011020907340,7511.211342791500,8809.26466044933,8919.057461042750,9123.691333645050,10043.660958666900,11170.56397233930,12337.466249380400,12481.874787429800,13425.122488829400,13877.917076346900,14114.807759966400,14461.06923887870,16308.966966357900,18936.9641024997,20715.631483174000,21448.361960005700,21768.343294182800,20879.848330089100,20121.16125328550,19935.381457920800,20613.787882921600,21227.347531589600,21901.56285483920,21024.585068704500,22315.246673154500,24271.002056382100,23822.060117896400,24255.338581832200,28300.463096379100,32143.681407856200,36382.50791645380,40504.06072532020,44659.89514080340,46710.50557590130,40876.310154029400,47562.0834253057,52223.696112356100,52669.08996323180,52635.17495804320,50955.99832324040,43596.13553655460,42315.603705680700,45129.4292980921,46548.63841082950,46328.67184084960,43258.26387156010,52051.351464709300
Caribbean small states,448.25641744729300,476.9014838886400,494.7363718702420,516.7395240184040,547.9505272910960,580.9441359637780,621.4347270922260,658.3508983633340,645.9283072664770,695.0389817419470,755.1445593578590,811.1317470237010,925.5275344802380,1000.8623626890700,1285.493303058060,1485.1613291795400,1511.874938102050,1736.7491543316000,1759.825020056860,1999.1884867315200,2461.655883537550,2683.6552241113300,2940.2127906252900,2942.719169484430,2778.8933470922200,2722.8282748125200,2466.2990989813800,2633.1164445760300,2775.6222220323700,2827.688623330880,2997.319563024230,2951.0596376612300,2875.189721135620,3084.6608310886100,3214.0518101151800,3514.100743377660,3803.6232878049400,4421.5070741203100,4690.203950007930,4938.523879559610,5258.306310407220,5379.45947523717,5605.434809938420,5951.055409039120,6464.67112791704,7260.795899454400,8206.162341571040,9060.804020678540,10234.809955509100,8588.715062743400,9263.029591171080,9929.77086184187,10200.020281835500,10321.240321731600,10402.313665872600,10181.806156993300,9557.667766242400,9915.744684099360,10250.29173233970,10406.670710153100,8857.870921860900,9352.282028382250
Cayman Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82801.54346682130,85433.03027988660,85188.33602859030,77400.42236988740,73351.75776478000,72329.66229840010,72777.14783692840,73514.66965049910,74990.43274428680,76284.19429511010,78471.62813552570,81513.16283413980,86180.53969484450,91513.04267338100,85346.76195266590,
Central African Republic,74.68734696988350,80.68806372741840,80.21271166713300,81.91790922925720,88.29011577744130,91.8303746529951,94.39823569002090,95.89648392498010,109.94591035930800,105.70710131915700,104.41201647415300,109.45335922871300,123.31065124090400,143.11584629898700,146.22776727777700,193.3549821182320,225.91317449196000,248.68603317745300,292.4700089196330,327.34122487471000,362.4001487584550,306.8322392689220,320.42983212576800,273.50138183680100,257.3536366347860,340.2013889943100,432.01175871672000,453.7462184865180,469.5291670230110,449.3988957598680,513.3041876592380,478.503276361395,477.12232429537600,419.8027038482310,271.5054976255020,346.1081962027630,304.63107554362400,276.4215960790600,278.33190149240000,280.908424234562,251.8327640267890,250.57619430453100,261.97642047600700,294.32132768700800,321.3126540910980,331.2948210981850,354.98619200182400,404.90940295854900,466.47232032533100,476.6162628134760,488.42173580087600,551.7497219462190,565.8012071139400,380.2979111437800,424.4491316594840,377.4229176801950,402.1916451305020,450.9006970053720,475.9538138648140,468.11751479231400,481.746296629034,511.4847455922380
Chad,104.47171892977400,109.12925054173600,114.58180659516900,116.77654393992200,120.82065468742900,125.97547877167500,128.34269397547600,130.96078277167300,129.73195079366300,132.16997998729100,128.7917735935770,134.68633252741500,153.44396445786200,165.61349403997000,163.1365433143230,211.46819700882900,207.52882213323600,219.81369481182300,256.82387135379900,227.0800033198810,228.82248441462000,190.10720896372800,176.84232644754100,172.26021766092600,185.3943371183360,202.74555677645500,203.5012508858660,214.93818234110600,265.2409712861170,248.30337566042400,291.5533573273650,304.8744725211820,296.0396965689680,222.9231832174620,173.99027241946600,206.2606525604800,221.67304006962100,205.86269580874200,224.55373950164800,190.55907187662500,166.1757088817860,197.14608210319500,221.4165369113910,292.6008801820470,454.33636523940100,658.5669730428020,710.3963986846450,799.6037419962660,929.3827518922590,803.6863883987960,892.5688696941650,984.7361304848250,967.3529488121240,979.8117426167590,1020.287979489270,776.0197522842620,693.4497674485350,665.9488848591050,726.1510070885470,709.5400431746280,652.3492095857390,696.4227755321270
Channel Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40583.24267105110,42446.971219948600,43380.80298306850,41807.07901828800,44544.36450887470,48861.02562519190,56753.20504699900,58199.16054960030,63244.925375939,74463.01592049160,,,,,,,,,,,,,,
Chile,505.3493254877540,555.1344025855220,638.9453599782390,655.2522487425420,678.12810640018,670.3956858180790,772.7257161531610,753.1279578809280,756.9120008881480,870.3198385480410,932.8615691570090,1094.6822532292400,1173.2183891200300,1640.0296998171100,1554.3878030427700,719.5991575343020,961.4246040432280,1278.3281597291000,1441.9420856438800,1937.2665721033600,2542.7638063282800,2979.6078787283800,2156.5130661057600,1709.4420693740300,1624.6319676363400,1444.2801382750300,1517.8613451379700,1760.3063980171600,2026.8379142581700,2288.554940899490,2494.5267964384200,2803.5627137325900,3350.2140887644100,3535.174360102280,4024.2152278241400,5107.277512623960,5386.467985317780,5797.888802494990,5474.479217426710,4985.629187981530,5100.254132882220,4609.213960342240,4481.831255021400,4827.083377972380,6186.6627159659700,7558.371754100940,9406.584485491310,10439.428464249000,10752.972300038800,10151.058524965000,12724.10406267000,14577.632660814700,15354.618404141300,15777.781508966600,14606.996724190500,13495.010609964900,13690.907462121500,14962.556847179100,15772.333484425000,14699.462780804800,13220.570758041900,16502.838570903500
China,89.52054151035840,75.8058379259964,70.9094116671008,74.31364344861450,85.49855515963130,98.4867777522206,104.32456618114700,96.58953194178180,91.47271830660720,100.12990326618000,113.16299155468600,118.65457778534600,131.88356124386700,157.09037429865600,160.1400937276860,178.34181960809600,165.40554037242000,185.4228329136730,156.39638852004400,183.9831522159770,194.804722186836,197.071474499102,203.3349195034640,225.43192889081200,250.71396904698800,294.45884850496000,281.9281209115630,251.81195696132900,283.53769524052400,310.8819124049000,317.88467304092800,333.14214540018400,366.4606923061160,377.38983947890000,473.492278719989,609.6566792054650,709.4137550880020,781.7441643430140,828.5804792995690,873.2870617306130,959.3724836358680,1053.108243002630,1148.5082904388700,1288.6432518347500,1508.6680978845300,1753.4178292610400,2099.229434607340,2693.970063404270,3468.304602079770,3832.236432469220,4550.453107755990,5614.352135221140,6300.615118257890,7020.338484536580,7636.116601255010,8016.431434980000,8094.363366751960,8816.986904519860,9905.342003892540,10143.838195559600,10408.66975613490,12556.333120005800
Colombia,251.04152288669700,274.0522641693850,289.9179457510270,274.3149575493890,328.65503208669400,307.6468600385460,281.5660485003850,293.6442641125610,292.25749619243700,307.9952101957320,335.1182035676840,355.40751738159100,385.11252084799300,448.0338171918430,525.5257298244230,544.290906620909,623.4289690635140,773.7458155065200,904.0106934635280,1061.8483448358800,1241.6395870311500,1323.376573176990,1386.6729690481300,1348.8046231926500,1304.1771769532700,1165.0424137342600,1142.9393633395300,1165.9823968722300,1232.226153831920,1218.2110099369000,1445.3286302338300,1456.6943573468900,1697.112936005160,1893.5422119373400,2284.8388129559100,2539.912877219150,2620.5387617139900,2827.379526694460,2566.0241938207400,2209.9316504719600,2520.4810887601600,2439.6824558220500,2396.627127318360,2281.4017624300600,2782.623185021550,3414.4651583471300,3741.0928366127400,4714.073055305020,5472.536529924250,5193.241457950780,6336.709473984650,7335.16693447604,8050.255371670490,8218.347844314760,8114.343920851600,6175.876029702570,5870.777957241640,6376.706715526,6729.583331981680,6418.615782544930,5312.198555549840,6131.2259215311600
Comoros,,,,,,,,,,,,,,,,,,,,,689.398489527848,618.1972868895780,562.8150253367120,570.1541214662980,534.6491149278890,553.6324026543030,763.3253504699440,896.1331714230250,918.8997605233290,854.4652011176820,1043.7906591952500,1000.55629059406,1047.965143919280,1008.0384692593800,690.4672500500200,838.1716840319530,810.5475520763800,726.0523148536520,718.1212693561840,723.178255479899,647.4258118105030,680.9055728241320,747.9888625038,937.7108963452020,1061.0755475281900,1069.0294263185400,1114.9452813192200,1240.0925284675200,1393.2160316376400,1344.7304060003100,1316.491212864210,1447.9451437749500,1403.3602519669800,1505.3372924714700,1513.830379243800,1242.5856078499900,1273.0509520025500,1323.8148430129400,1428.290463243230,1404.4331872047200,1407.409270434460,1494.6876933989900
